,steam_flow,spike
437,58.03019333,0.0
438,57.84825134,0.0
439,57.60700989,0.0
440,57.43186188,0.0
441,57.58138657,0.0
442,57.05220413,0.0
443,57.58639908,0.0
444,57.63922119,0.0
445,57.68254089,0.0
446,57.85352325,0.0
447,57.94199753,0.0
448,57.51554489,0.0
449,57.90686035,0.0
450,57.85618591,0.0
451,57.99549484,0.0
452,57.66564178,0.0
453,57.6671524,0.0
454,58.03668594,0.0
455,58.44095993,0.0
456,57.72730255,0.0
457,57.35894775,0.0
458,58.03432083,0.0
459,58.21088791,0.0
460,57.90018082,0.0
461,57.61504745,0.0
462,57.83657074,0.0
463,57.62221527,0.0
464,57.93280792,0.0
465,58.41293335,0.0
466,58.05361938,0.0
467,57.69900131,0.0
468,58.05534363,0.0
469,58.09386444,0.0
470,57.81325912,0.0
471,57.85042572,0.0
472,58.19871902,0.0
473,58.22280884,0.0
474,58.61535263,0.0
475,57.84149551,0.0
476,57.91255951,0.0
477,58.40888596,0.0
478,58.47324753,0.0
479,57.60424042,0.0
480,58.92832184,0.0
481,58.61420441,0.0
482,58.76337051,0.0
483,58.41731644,0.0
484,58.16397476,0.0
485,58.5266037,0.0
486,58.33328629,0.0
487,57.84141159,0.0
488,73.6137673518,1.0
489,57.96359634,0.0
490,57.75264359,0.0
491,58.46071243,0.0
492,58.1553688,0.0
493,58.18777847,0.0
494,57.75355911,0.0
495,57.71339417,0.0
496,58.27054596,0.0
497,58.44544601,0.0
498,57.80435944,0.0
499,73.7285665507,1.0
500,58.05398941,0.0
501,58.38432693,0.0
502,58.66311646,0.0
503,58.60825729,0.0
504,58.20520401,0.0
505,58.38023758,0.0
506,58.80373383,0.0
507,59.14758682,0.0
508,58.5272789,0.0
509,57.9581604,0.0
510,58.23447037,0.0
511,59.10116577,0.0
512,58.4678421,0.0
513,58.56858826,0.0
514,58.74267197,0.0
515,58.98272705,0.0
516,59.40312195,0.0
517,59.03720474,0.0
518,58.80269241,0.0
519,58.36361313,0.0
520,59.09638977,0.0
521,59.05405807,0.0
522,74.4858345798,1.0
523,59.11574173,0.0
524,74.1697819506,1.0
525,74.7584310137,1.0
526,58.86490631,0.0
527,59.19464874,0.0
528,59.32871246,0.0
529,58.27013397,0.0
530,58.42467117,0.0
531,58.86601257,0.0
532,59.49376678,0.0
533,59.60648346,0.0
534,59.00421143,0.0
535,58.80267334,0.0
536,58.54684067,0.0
537,58.88319016,0.0
538,59.54357147,0.0
539,59.24507141,0.0
540,58.96549606,0.0
541,58.81222534,0.0
542,58.39698029,0.0
543,58.70462036,0.0
544,58.98946381,0.0
545,58.80713272,0.0
546,58.92464447,0.0
547,58.71563339,0.0
548,58.24213409,0.0
549,58.65992737,0.0
550,59.05194473,0.0
551,58.16285324,0.0
552,58.42586136,0.0
553,58.54665375,0.0
554,59.00170517,0.0
555,58.56071472,0.0
556,58.40383911,0.0
557,58.51315308,0.0
558,58.55636978,0.0
559,58.57746124,0.0
560,58.59996033,0.0
561,58.68473816,0.0
562,58.25701523,0.0
563,58.50217056,0.0
564,58.56048584,0.0
565,58.40958405,0.0
566,59.00698853,0.0
567,58.90720367,0.0
568,59.04568863,0.0
569,58.57652283,0.0
570,58.80437851,0.0
571,58.3134346,0.0
572,57.8170929,0.0
573,58.72184372,0.0
574,58.94353867,0.0
575,58.23821259,0.0
576,59.11955643,0.0
577,58.98870087,0.0
578,58.68416214,0.0
579,58.43162537,0.0
580,59.00059128,0.0
581,55.9308815,0.0
582,55.90695572,0.0
583,55.37830353,0.0
584,56.09830093,0.0
585,56.28531265,0.0
586,71.1563015016,1.0
587,71.7210340532,1.0
588,56.47325516,0.0
589,55.81933212,0.0
590,56.15540314,0.0
591,56.45773315,0.0
592,55.1580925,0.0
593,70.6494279541,1.0
594,55.62947083,0.0
595,56.17650986,0.0
596,55.56215668,0.0
597,55.87218857,0.0
598,55.88241196,0.0
599,55.67801285,0.0
600,55.83465958,0.0
601,53.30212784,0.0
602,54.31545258,0.0
603,55.48213577,0.0
604,69.204089811,1.0
605,54.4914093,0.0
606,56.52943039,0.0
607,55.0535202,0.0
608,56.10534286,0.0
609,56.13452148,0.0
610,55.73850632,0.0
611,58.92228317,0.0
612,59.28205109,0.0
613,61.26020432,0.0
614,59.89789963,0.0
615,58.47732544,0.0
616,58.32012939,0.0
617,59.3718605,0.0
618,58.64391327,0.0
619,58.36615372,0.0
620,73.6369054818,1.0
621,57.98181534,0.0
622,57.49474335,0.0
623,57.94361115,0.0
624,58.06582642,0.0
625,57.65745926,0.0
626,57.18813324,0.0
627,57.28530502,0.0
628,57.99438477,0.0
629,58.37011337,0.0
630,57.69274139,0.0
631,58.0701561,0.0
632,57.29454803,0.0
633,57.87401581,0.0
634,58.23306274,0.0
635,58.65163803,0.0
636,58.86549759,0.0
637,58.16030121,0.0
638,58.07141113,0.0
639,58.1442337,0.0
640,58.51777649,0.0
641,57.92322159,0.0
642,58.78738022,0.0
643,57.96503067,0.0
644,57.93536377,0.0
645,58.95191193,0.0
646,58.84151077,0.0
647,58.79205704,0.0
648,58.50602341,0.0
649,59.03331375,0.0
650,58.87455368,0.0
651,59.61465454,0.0
652,58.82235718,0.0
653,58.26158142,0.0
654,58.30533218,0.0
655,58.38505554,0.0
656,58.36829758,0.0
657,58.23287201,0.0
658,58.80999374,0.0
659,58.83911514,0.0
660,58.33824158,0.0
661,58.11381531,0.0
662,58.70907211,0.0
663,58.23388672,0.0
664,58.04820633,0.0
665,58.26082611,0.0
666,58.72005844,0.0
667,58.23014069,0.0
668,57.77111816,0.0
669,58.83620453,0.0
670,58.42541122,0.0
671,58.24841309,0.0
672,58.6329422,0.0
673,74.096343153,1.0
674,58.80662155,0.0
675,57.92101288,0.0
676,58.70849609,0.0
677,58.87997818,0.0
678,58.16474533,0.0
679,58.36082077,0.0
680,57.90158081,0.0
681,58.51103973,0.0
682,58.48816681,0.0
683,58.39435196,0.0
684,58.64546585,0.0
685,58.90850067,0.0
686,58.7587204,0.0
687,58.58945847,0.0
688,58.43494034,0.0
689,58.52903748,0.0
690,58.63580322,0.0
691,58.9898262,0.0
692,58.83163452,0.0
693,58.31784821,0.0
694,58.7180481,0.0
695,58.83389664,0.0
696,75.2673535104,1.0
697,58.80261993,0.0
698,58.76861572,0.0
699,58.97496033,0.0
700,58.53596115,0.0
701,58.74216843,0.0
702,58.53789139,0.0
703,58.8262825,0.0
704,58.50002289,0.0
705,58.04066467,0.0
706,57.92318344,0.0
707,57.88344193,0.0
708,58.33464432,0.0
709,57.93460846,0.0
710,58.0747757,0.0
711,58.21233368,0.0
712,58.15950012,0.0
713,58.66576385,0.0
714,58.20960236,0.0
715,58.04692078,0.0
716,58.5704689,0.0
717,58.73469162,0.0
718,58.37533188,0.0
719,58.15538025,0.0
720,58.50185394,0.0
721,58.64126968,0.0
722,58.1374054,0.0
723,57.87289429,0.0
724,58.62352371,0.0
725,57.80031586,0.0
726,58.28303146,0.0
727,58.53293991,0.0
728,58.49523163,0.0
729,58.1098938,0.0
730,57.74798203,0.0
731,57.80710983,0.0
732,58.13933182,0.0
733,58.10125351,0.0
734,58.49459457,0.0
735,73.1850993342,1.0
736,58.08341217,0.0
737,58.13200378,0.0
738,58.2385788,0.0
739,58.22849655,0.0
740,57.90736389,0.0
741,57.81881714,0.0
742,58.08469772,0.0
743,58.12325287,0.0
744,58.25806046,0.0
745,58.33169937,0.0
746,57.90568924,0.0
747,57.99761581,0.0
748,58.22304535,0.0
749,58.49780273,0.0
750,58.39616394,0.0
751,58.01492691,0.0
752,58.18941116,0.0
753,57.92642593,0.0
754,56.8789444,0.0
755,58.2836647,0.0
756,58.10998535,0.0
757,58.27408981,0.0
758,57.88970184,0.0
759,57.53461838,0.0
760,58.29257965,0.0
761,58.58752441,0.0
762,58.34590149,0.0
763,58.36339188,0.0
764,58.13269043,0.0
765,58.08050156,0.0
766,58.31179428,0.0
767,58.43350601,0.0
768,58.5112915,0.0
769,59.00431061,0.0
770,58.53562164,0.0
771,58.61975098,0.0
772,58.44113922,0.0
773,58.15346909,0.0
774,58.67539597,0.0
775,58.55147934,0.0
776,58.72131348,0.0
777,73.8694033812,1.0
778,58.62651062,0.0
779,58.3615303,0.0
780,58.44888306,0.0
781,58.09810638,0.0
782,57.68579865,0.0
783,57.97661591,0.0
784,58.40184402,0.0
785,57.89435959,0.0
786,73.7949239364,1.0
787,58.10623932,0.0
788,58.29816818,0.0
789,57.77359772,0.0
790,57.95323563,0.0
791,58.05281448,0.0
792,57.68957138,0.0
793,57.91350937,0.0
794,58.33259964,0.0
795,75.35846191360001,1.0
796,74.1809859462,1.0
797,58.87379837,0.0
798,58.38917542,0.0
799,58.49290466,0.0
800,58.49444199,0.0
801,57.98936844,0.0
802,57.92214203,0.0
803,58.30773544,0.0
804,57.6207962,0.0
805,58.20602798,0.0
806,57.77223969,0.0
807,57.85273361,0.0
808,58.05902863,0.0
809,58.38497925,0.0
810,58.51755142,0.0
811,58.15655136,0.0
812,58.25123978,0.0
813,59.08190918,0.0
814,59.64253616,0.0
815,59.36858368,0.0
816,73.69572944160001,1.0
817,58.48867416,0.0
818,59.18278885,0.0
819,59.41199875,0.0
820,58.95097351,0.0
821,59.20147705,0.0
822,59.09756088,0.0
823,59.38328171,0.0
824,76.1150781312,1.0
825,59.46490479,0.0
826,59.20349884,0.0
827,59.05974579,0.0
828,59.78369141,0.0
829,59.85682678,0.0
830,59.46739578,0.0
831,59.68152618,0.0
832,59.56478119,0.0
833,59.28610229,0.0
834,60.40773392,0.0
835,61.02506638,0.0
836,60.65406418,0.0
837,61.93460846,0.0
838,61.28627014,0.0
839,60.55410385,0.0
840,61.40732956,0.0
841,61.49259186,0.0
842,77.9745787758,1.0
843,61.88458633,0.0
844,61.766716,0.0
845,61.77848816,0.0
846,61.27353668,0.0
847,61.33477402,0.0
848,78.6756822216,1.0
849,61.94935608,0.0
850,61.75177765,0.0
851,61.04298019,0.0
852,61.74673843,0.0
853,61.88468552,0.0
854,61.83158875,0.0
855,61.08436203,0.0
856,78.5219125393,1.0
857,79.1401953152,1.0
858,61.82827759,0.0
859,61.39312363,0.0
860,61.69545746,0.0
861,61.46452713,0.0
862,61.99872971,0.0
863,62.61495972,0.0
864,62.16355515,0.0
865,62.75492477,0.0
866,62.34168243,0.0
867,62.11462402,0.0
868,63.11771774,0.0
869,61.94900513,0.0
870,61.20671082,0.0
871,62.57943344,0.0
872,62.21450424,0.0
873,61.74178696,0.0
874,62.02654266,0.0
875,79.3656158811,1.0
876,62.49261093,0.0
877,77.9707672128,1.0
878,61.88156128,0.0
879,62.57339478,0.0
880,79.665664064,1.0
881,79.665664064,1.0
882,78.420888063,1.0
883,62.23880005,0.0
884,61.77507782,0.0
885,62.3655777,0.0
886,62.79485321,0.0
887,62.04258347,0.0
888,61.6178093,0.0
889,62.16997528,0.0
890,61.87724304,0.0
891,61.77868271,0.0
892,62.26954651,0.0
893,61.21942902,0.0
894,61.83705902,0.0
895,61.71641541,0.0
896,61.27449799,0.0
897,60.74455643,0.0
898,61.47959518,0.0
899,62.95766449,0.0
900,61.91249084,0.0
901,61.23950577,0.0
902,61.92715073,0.0
903,62.67912674,0.0
904,62.69638824,0.0
905,62.20911026,0.0
906,61.77270126,0.0
907,61.43296814,0.0
908,61.56016541,0.0
909,62.39342499,0.0
910,62.3482399,0.0
911,62.0838623,0.0
912,61.16778564,0.0
913,60.76933289,0.0
914,60.64458084,0.0
915,62.82268524,0.0
916,64.48425293,0.0
917,63.0850563,0.0
918,62.12817764,0.0
919,63.06279755,0.0
920,64.74014282,0.0
921,62.235672,0.0
922,63.0411377,0.0
923,63.10335159,0.0
924,62.36862946,0.0
925,60.67288589,0.0
926,60.84438705,0.0
927,61.20031357,0.0
928,61.1766777,0.0
929,60.82437134,0.0
930,60.65458298,0.0
931,61.36737823,0.0
932,60.9669342,0.0
933,61.4178009,0.0
934,60.90802765,0.0
935,61.21100998,0.0
936,61.12092972,0.0
937,60.87400436,0.0
938,60.94815445,0.0
939,61.1558609,0.0
940,61.47330093,0.0
941,61.01791,0.0
942,60.9199295,0.0
943,61.66137695,0.0
944,61.10046768,0.0
945,60.82175446,0.0
946,61.67832565,0.0
947,61.55968094,0.0
948,61.1247139,0.0
949,61.61673355,0.0
950,61.00114441,0.0
951,61.45164871,0.0
952,60.91139984,0.0
953,61.19240952,0.0
954,61.2339325,0.0
955,61.25585556,0.0
956,61.39087677,0.0
957,60.74446869,0.0
958,60.33790588,0.0
959,60.85883713,0.0
960,60.04773331,0.0
961,60.11584854,0.0
962,60.36127853,0.0
963,60.83207321,0.0
964,60.24856949,0.0
965,59.36822891,0.0
966,60.06214523,0.0
967,60.16793823,0.0
968,60.54491425,0.0
969,59.55062103,0.0
970,60.93869019,0.0
971,60.3580513,0.0
972,60.03078079,0.0
973,60.66241455,0.0
974,61.12857437,0.0
975,61.10063934,0.0
976,60.64862823,0.0
977,60.80570221,0.0
978,61.42562103,0.0
979,60.31750107,0.0
980,60.46416092,0.0
981,60.73044586,0.0
982,60.62867355,0.0
983,61.45902634,0.0
984,60.32901382,0.0
985,59.6880722,0.0
986,59.64904022,0.0
987,59.21486664,0.0
988,59.53839111,0.0
989,59.39284897,0.0
990,60.25122452,0.0
991,59.48099899,0.0
992,59.68284988,0.0
993,59.96870041,0.0
994,59.78718185,0.0
995,60.17737961,0.0
996,59.2001915,0.0
997,59.0355835,0.0
998,59.40453339,0.0
999,59.480793,0.0
1000,59.42985916,0.0
1001,59.78852081,0.0
1002,59.54773331,0.0
1003,59.81957626,0.0
1004,59.60326767,0.0
1005,58.90323257,0.0
1006,59.69929123,0.0
1007,60.25497055,0.0
1008,59.96164322,0.0
1009,59.42730331,0.0
1010,59.4624939,0.0
1011,59.88560867,0.0
1012,60.78281403,0.0
1013,59.50257874,0.0
1014,59.47738266,0.0
1015,60.10305786,0.0
1016,60.22603607,0.0
1017,60.46392822,0.0
1018,60.10401154,0.0
1019,60.81973267,0.0
1020,60.02165222,0.0
1021,59.02363586,0.0
1022,59.26098251,0.0
1023,60.31185913,0.0
1024,59.56741714,0.0
1025,59.39793396,0.0
1026,60.67921066,0.0
1027,59.69787979,0.0
1028,59.72172546,0.0
1029,59.5387764,0.0
1030,75.123592299,1.0
1031,75.123592299,1.0
1032,59.62189865,0.0
1033,59.52708435,0.0
1034,58.74014664,0.0
1035,59.63593674,0.0
1036,59.88454437,0.0
1037,59.71615601,0.0
1038,60.01950836,0.0
1039,60.23978043,0.0
1040,60.80495834,0.0
1041,60.10450745,0.0
1042,59.82198334,0.0
1043,59.69308853,0.0
1044,60.18716431,0.0
1045,60.09621048,0.0
1046,59.8977356,0.0
1047,59.93618393,0.0
1048,59.89944077,0.0
1049,59.71756363,0.0
1050,59.9181366,0.0
1051,60.73937225,0.0
1052,60.48807144,0.0
1053,59.85515213,0.0
1054,59.90966415,0.0
1055,60.13969421,0.0
1056,60.01067352,0.0
1057,59.59064865,0.0
1058,60.13109207,0.0
1059,60.28026962,0.0
1060,60.2898941,0.0
1061,59.4810791,0.0
1062,60.0748558,0.0
1063,60.09556198,0.0
1064,60.02999496,0.0
1065,60.18947601,0.0
1066,60.07264328,0.0
1067,59.81961441,0.0
1068,60.2593689,0.0
1069,59.90871048,0.0
1070,59.59112549,0.0
1071,59.91446304,0.0
1072,60.14758682,0.0
1073,60.0586319,0.0
1074,76.32541385889999,1.0
1075,60.09875107,0.0
1076,59.94791031,0.0
1077,60.3672142,0.0
1078,59.70811081,0.0
1079,60.146698,0.0
1080,60.64779282,0.0
1081,59.82312012,0.0
1082,60.05840302,0.0
1083,60.75185776,0.0
1084,60.25587463,0.0
1085,60.1710701,0.0
1086,59.67299652,0.0
1087,60.03156281,0.0
1088,60.52012253,0.0
1089,60.05487061,0.0
1090,60.34391785,0.0
1091,60.55964279,0.0
1092,59.03565216,0.0
1093,60.00142288,0.0
1094,60.0747261,0.0
1095,58.97260284,0.0
1096,59.43508911,0.0
1097,59.83804703,0.0
1098,59.86440277,0.0
1099,59.56223297,0.0
1100,59.41471481,0.0
1101,59.86485672,0.0
1102,59.71895218,0.0
1103,60.08294296,0.0
1104,60.09376907,0.0
1105,59.55215836,0.0
1106,59.17434692,0.0
1107,60.06643677,0.0
1108,59.88447571,0.0
1109,59.87203979,0.0
1110,59.83366013,0.0
1111,59.1930275,0.0
1112,59.86372375,0.0
1113,59.15984344,0.0
1114,59.17469025,0.0
1115,60.0741272,0.0
1116,59.52509689,0.0
1117,59.42788696,0.0
1118,60.02320862,0.0
1119,59.28213501,0.0
1120,59.75601578,0.0
1121,59.65808105,0.0
1122,59.44124222,0.0
1123,60.12059784,0.0
1124,59.45238113,0.0
1125,59.22810745,0.0
1126,58.96390152,0.0
1127,59.94800949,0.0
1128,60.16894531,0.0
1129,58.92893219,0.0
1130,59.19026566,0.0
1131,59.42053604,0.0
1132,59.9838028,0.0
1133,60.09906006,0.0
1134,59.47034073,0.0
1135,59.35564804,0.0
1136,59.90509415,0.0
1137,59.73690796,0.0
1138,59.65929413,0.0
1139,76.1034179712,1.0
1140,59.45579529,0.0
1141,59.81467056,0.0
1142,60.02078629,0.0
1143,59.37388992,0.0
1144,58.840271,0.0
1145,59.0788765,0.0
1146,58.41841125,0.0
1147,58.06733322,0.0
1148,58.39944077,0.0
